22640,129,25,210.34563361108303
45872,266,53,253.89386662840843
64753,377,76,186.64421889185905
89171,521,106,297.9052512999624
112179,659,136,280.87775748968124
115162,683,143,7.6304225898347795
141175,835,175,256.9784866012633
161994,958,202,256.45753691345453
184212,1086,232,223.75349032878876
204762,1209,258,305.25846859812737
227699,1344,286,276.55426210165024
255127,1504,320,252.73898642510176
273106,1608,343,185.68378640711308
294009,1732,370,224.02752709388733
311035,1832,393,160.12010633945465
333619,1963,429,204.0594463367015
351925,2068,457,220.36736845970154
368559,2167,484,189.90248522069305
385509,2270,512,190.6012277007103
408166,2405,545,255.98492553830147
429196,2531,583,260.1752374842763
454257,2677,623,238.30451222509146
475329,2800,664,225.23423385620117
494861,2912,699,184.67954111099243
515657,3034,734,216.11624821275473
533386,3134,767,154.9662749748677
557643,3273,809,242.42473930120468
583269,3419,848,217.4519656151533
603043,3533,883,236.37403404712677
627238,3672,920,241.130604326725
645335,3779,946,210.26938308775425
663358,3886,975,223.50886452198029
687132,4027,1012,249.19251602888107
712770,4176,1048,266.10429690778255
733505,4296,1077,218.6778343319893
757939,4437,1113,188.54238130897284
783518,4587,1149,275.07760071754456
810523,4746,1186,339.6871710717678
829837,4857,1213,203.20510466769338
849033,4974,1241,240.96806731820107
871525,5106,1274,293.38316282629967
896319,5248,1311,281.7654675543308
921746,5393,1350,281.9443965740502
936368,5477,1374,152.283550940454
959610,5608,1411,238.5951459519565
982185,5743,1449,310.9796610176563
1000018,5848,1479,259.48356476426125
1011017,5910,1499,197.56647658348083
1030970,6027,1537,188.23070660233498
1049005,6135,1568,238.20459747314453
1070467,6267,1608,263.9607945382595
1095084,6414,1652,381.4347935169935
1116020,6541,1689,314.7971354308538
1142189,6712,1736,310.49306296929717
1160616,6840,1775,299.439905654639
1177251,6952,1810,256.0168272703886
1197835,7097,1852,312.58886901289225
1226857,7294,1907,369.39051782898605
1242095,7398,1937,287.41817474365234
1268023,7601,1986,386.31112218042836
1305835,7896,2061,517.5376320090145
1327105,8053,2105,315.1823722142726
1351672,8227,2146,356.17730481922626
1370937,8371,2183,298.3807877395302
1396988,8561,2226,345.3485110197216
1411196,8668,2252,226.77775621786714
1444295,8897,2305,391.9994558049366
1467991,9070,2347,14.03755839727819
1492569,9243,2386,352.19158880249597
1505055,9346,2411,40.32257941598073
1532188,9557,2458,319.26497700437903
1561344,9786,2510,421.8150465443032
