13254,100,5,252.74331712722778
29006,212,11,275.6785650253296
44328,330,16,294.2286697626114
60905,446,22,297.59998869895935
70560,516,26,219.7578055858612
83824,616,31,248.8415470123291
95788,700,35,231.69060373306274
108046,790,40,233.94010174274445
121050,891,45,254.10579788684845
133316,985,49,252.15830957889557
145823,1080,54,229.25798374414444
157110,1165,58,246.77705574035645
170325,1262,63,254.98722684383392
181694,1353,68,246.6569745540619
192706,1435,72,212.81900107860565
206014,1536,77,249.21701735258102
215917,1616,81,221.40018701553345
225627,1687,85,211.32419610023499
236598,1768,89,227.67992496490479
247113,1848,93,251.66238713264465
257823,1929,98,202.5026080608368
272565,2039,103,284.59351778030396
283269,2119,108,216.4232370853424
292714,2189,112,218.7017629146576
312540,2339,119,343.3303516507149
325111,2438,124,291.2010678052902
336182,2522,128,233.32617473602295
349639,2624,133,258.64866560697556
363629,2725,139,275.2931376695633
379328,2841,144,338.15619599819183
388637,2909,148,219.18208765983582
401600,3007,153,238.01368254423141
411845,3088,158,273.1497093439102
425351,3189,163,272.7630295753479
436166,3268,167,235.58524990081787
450804,3376,172,288.00079357624054
458382,3431,175,182.49357438087463
472648,3526,181,250.56861674785614
486686,3633,186,259.9707844257355
498069,3712,190,253.52779936790466
510408,3800,195,267.121928691864
522987,3894,200,271.4965969324112
529280,3938,203,148.56982016563416
537450,4001,207,190.17628359794617
547112,4072,210,220.3860594034195
556481,4140,214,212.98016488552094
569002,4230,219,242.1791330575943
582322,4338,224,320.7613146305084
592120,4407,228,207.1724796295166
603070,4494,233,248.95285189151764
615030,4584,238,263.2463080883026
628250,4685,243,289.9979043006897
637326,4753,247,210.67540180683136
645834,4822,250,221.92941308021545
657978,4914,255,271.8703418970108
669771,5007,260,273.1355141401291
676892,5058,264,185.95579743385315
686706,5129,269,243.17597103118896
700103,5228,275,265.8487559556961
712513,5320,281,278.11895620822906
725401,5415,286,289.10462522506714
736735,5499,292,245.84663355350494
751808,5614,299,298.8484215736389
763062,5699,304,229.9356416463852
777312,5797,310,301.29831993579865
789635,5883,315,250.85555684566498
806105,6001,323,352.95811903476715
818297,6087,328,245.88515329360962
829736,6173,334,242.89500164985657
845404,6282,340,345.32796692848206
859272,6384,347,278.84516048431396
867571,6444,351,211.58599877357483
880317,6535,357,279.99404871463776
897206,6655,364,290.439350605011
909953,6751,370,278.17177617549896
