12366,70,12,399.15157890319824
22102,129,22,289.01278018951416
31471,180,30,296.5831618309021
43531,248,42,392.89353466033936
61784,354,59,607.41162276268
77126,450,73,518.5033221244812
89240,525,85,417.08826994895935
100734,592,96,382.7645902633667
118321,697,116,506.76024317741394
125075,736,125,228.0358657836914
139657,818,138,466.4243874549866
149244,875,147,308.73346877098083
160709,942,158,388.4595613479614
173423,1022,170,450.11100006103516
186536,1094,182,404.76286792755127
199870,1172,195,409.89896726608276
214320,1259,209,463.7897148132324
227926,1334,222,428.2724266052246
236067,1380,231,267.2849922180176
248812,1454,243,375.50208377838135
260092,1516,254,343.84826612472534
272924,1590,267,409.85938453674316
285879,1665,279,389.7939851284027
295347,1724,288,262.11885142326355
303788,1773,298,279.53075337409973
314286,1836,307,356.68250703811646
328303,1914,321,466.90242743492126
338559,1974,332,324.1860899925232
354540,2067,347,417.462904214859
364547,2130,357,358.4140088558197
374171,2184,366,298.60324025154114
388564,2271,381,511.17423582077026
398974,2330,392,335.33981227874756
410137,2398,403,385.9665153026581
428839,2511,422,600.3258793354034
438472,2566,431,293.9525034427643
449647,2629,442,360.9745726585388
460124,2687,453,324.93545842170715
477285,2789,470,532.5601797103882
489390,2860,484,407.4763045310974
499999,2927,495,379.73876917362213
506594,2965,502,219.5957326889038
523173,3067,517,563.619490146637
535944,3136,531,407.15087604522705
552424,3232,548,538.7181215286255
564487,3303,559,403.18544340133667
576090,3368,570,347.9082918167114
586919,3432,583,369.5872480869293
596224,3481,592,258.64917612075806
611030,3568,605,518.1198515892029
619975,3620,614,288.72841143608093
626439,3657,622,203.4250340461731
638245,3727,634,372.57719898223877
649260,3791,644,368.6711583137512
662603,3871,658,449.54313230514526
675481,3945,670,418.52294874191284
686719,4018,684,429.14216685295105
701937,4111,699,509.83958292007446
718743,4211,717,559.029627084732
729415,4274,727,370.29465079307556
734381,4303,733,162.23275518417358
745762,4370,744,391.58384442329407
754934,4424,753,302.6255304813385
766030,4491,765,379.91939544677734
778719,4565,777,429.4609785079956
790335,4631,788,319.8116989135742
798187,4677,798,236.4787893295288
807124,4730,808,302.95686411857605
819211,4805,819,419.12963366508484
833331,4890,833,391.8612310886383
840400,4930,840,198.9982509613037
852163,5002,852,414.2454538345337
864927,5075,866,373.1664779186249
877098,5141,885,357.9268330335617
891448,5220,899,379.81242060661316
905533,5300,914,448.6842215061188
921598,5384,930,430.56994700431824
933968,5454,943,307.25578916072845
945089,5513,955,249.33908289670944
958808,5592,971,331.845555126667
979014,5699,992,466.5685124397278
991172,5771,1005,353.0704003572464
1006271,5850,1021,408.87104868888855
1021726,5936,1036,398.7370710372925
1033156,5997,1050,235.06989860534668
1054270,6115,1071,584.0984722673893
1070563,6204,1088,435.9993975162506
1084922,6288,1105,399.32172894477844
1096437,6351,1120,280.20374512672424
1109430,6425,1134,371.4630217552185
1124419,6506,1149,363.4308441877365
1137976,6579,1164,288.2704210281372
1155088,6673,1181,387.18318819999695
1171040,6759,1198,401.4961280822754
1184337,6827,1211,335.1113612651825
1196969,6899,1227,340.41363525390625
1209693,6969,1240,387.5168294906616
1217828,7011,1249,241.26503229141235
1231228,7086,1265,373.64604568481445
1246794,7173,1282,439.7553942203522
1259804,7241,1297,349.5412690639496
1271634,7299,1309,304.8966121673584
1290351,7394,1329,455.7199580669403
1303413,7464,1344,309.82821249961853
1329626,7601,1369,743.8495859205723
1346123,7687,1387,379.57089352607727
1357842,7750,1400,337.0399968624115
1374958,7836,1419,362.63761830329895
1396061,7942,1441,569.6596384942532
1411781,8023,1457,412.9702598936856
1427095,8107,1472,405.79838240146637
1442599,8184,1490,335.3175735473633
1456315,8258,1504,398.2219362258911
1474472,8352,1523,425.10955744981766
1487927,8422,1539,347.32328748703003
1500460,8491,1553,327.67922711372375
1514278,8564,1568,309.05618166923523
1529970,8650,1584,359.3147280216217
1546485,8738,1603,400.59439182281494
1555204,8785,1613,249.1185828447342
1577239,8902,1636,571.1436393260956
1598404,9018,1659,598.0702352523804
1612901,9095,1674,341.2547435760498
1625306,9165,1688,354.547660112381
1639425,9237,1703,385.47069454193115
1654530,9325,1720,379.35229110717773
1671436,9414,1739,368.37840020656586
1687671,9495,1755,415.73728919029236
1705662,9591,1775,416.93359208106995
1728763,9716,1799,600.9152632951736
1746079,9808,1816,367.02158188819885
1761039,9884,1833,351.33540415763855
1785231,10020,1860,592.1588046550751
1797831,10086,1873,360.1487326622009
1815116,10183,1892,492.50097393989563
1835963,10298,1912,594.8455795347691
